id,이름,소재지주소,위도,경도
282,강일수약국,"서울특별시 강동구 아리수로93나길 54, 경서프라자 103호 (강일동)",37.5722002,127.174853
284,정다운약국,"서울특별시 송파구 오금로 487, 1층 (거여동)",37.493907,127.1431914
287,튼튼약국,"서울특별시 강동구 아리수로93나길 50, MK프라자 109호 (강일동)",37.5720997,127.174498
291,강일명문약국,"서울특별시 강동구 아리수로93나길 38, 아이메디컬 107,108호 (강일동)",37.5719496,127.1739317
295,장생당약국,"서울특별시 송파구 마천로 237, 신동아아파트 상가동 104호 (마천동)",37.499773,127.1442855
298,우림약국,"서울특별시 송파구 오금로 477, (거여동)",37.4943603,127.1423679
299,강빛약국,"서울특별시 강동구 아리수로93나길 26, 성산타워 109,110호 (강일동)",37.5717707,127.1733282
310,고덕약국,"서울특별시 강동구 고덕로 353, 고덕그라시움아파트(상가1동) 208호 (고덕동)",37.5571351,127.1645103
321,성심약국,"서울특별시 송파구 마천로 190, (오금동, 청전빌딩 104호)",37.5025694,127.1397512
324,윤정약국,"서울특별시 송파구 오금로49길 31, 금호빌딩 (오금동)",37.49914,127.138419
326,태극약국,"서울특별시 강동구 아리수로76길 38, 1층 (고덕동)",37.5609873,127.1623325
328,중앙대영약국,"서울특별시 강동구 동남로 635, (둔촌동)",37.5311785,127.1492378
332,우리선약국,"서울특별시 강동구 동남로49길 21-15, 1,지1층 (둔촌동)",37.531413,127.1486654
333,굿모닝약국,"서울특별시 송파구 오금로 420, 한라산업개발빌딩 1층 (가락동)",37.4969986,127.1362955
339,건강약국,"서울특별시 강동구 동남로49길 21-11, 1,2층 (둔촌동)",37.5316234,127.1486453
343,늘조은온누리약국,"서울특별시 송파구 동남로18길 45, 1층 (가락동)",37.4928433,127.1348291
346,조은약국,"서울특별시 강동구 동남로49길 21-12, (둔촌동)",37.5316141,127.1483615
351,서울예일약국,"서울특별시 송파구 동남로 317, 1층 (오금동, 한두리타워)",37.503854,127.1381634
352,감람약국,"서울특별시 송파구 문정로13길 11-10, 1층 (가락동)",37.4940987,127.1349406
354,안성약국,"서울특별시 송파구  오금로 414, (가락동)",37.4972177,127.1359335
356,기쁜약국,"서울특별시 송파구 동남로29길 8-10, 퍼스트 스퀘어 1층 108호 (오금동)",37.5058055,127.1385769
358,새힘온누리약국,"서울특별시 송파구 동남로29길 4, A동 1층 117호 (오금동)",37.5052054,127.1383475
368,양지약국,"서울특별시 강동구 진황도로61길 56, (둔촌동)",37.5282025,127.1461169
369,경희정문약국,"서울특별시 강동구 동남로 877, 한화오벨리스크스위트 103호 (명일동)",37.5520152,127.155802
370,새희망약국,"서울특별시 강동구 동남로 877, 한화오벨리스크스위트 (명일동)",37.5520152,127.155802
373,정다운약국,"서울특별시 강동구 진황도로61길 51, 1층 (둔촌동)",37.5286509,127.1461728
381,우리약국,"서울특별시 송파구 오금로 404, 원일빌딩 1층 105호 (가락동)",37.497597,127.135139
382,경희수약국,"서울특별시 강동구 동남로 881, 서희스타힐스 103호 (명일동)",37.5522895,127.1558053
384,경희메디칼온누리약국,"서울특별시 강동구 동남로 889, 103호 (명일동)",37.5530545,127.1559488
385,경희일번약국,"서울특별시 강동구 동남로 889, 101호 (명일동)",37.5530545,127.1559488
386,대학약국,"서울특별시 강동구 동남로 889, 102호 (명일동)",37.5530545,127.1559488
389,서울약국,"서울특별시 송파구 송이로31길 4, 1층 (문정동)",37.4881597,127.1318826
390,정문약국,"서울특별시 강동구 진황도로61길 48, (둔촌동)",37.5283915,127.1457322
393,가까운단골약국,"서울특별시 강동구 동남로 891, 1층 102호 (명일동)",37.5533115,127.1559637
394,강동원약국,"서울특별시 강동구 동남로 891, 103호 (명일동)",37.5533115,127.1559637
396,두리약국,"서울특별시 송파구 송이로 239, 도은빌딩 1층 4호 (문정동)",37.4880581,127.1317394
401,무지개약국,"서울특별시 강동구 진황도로61길 42, 104호 (둔촌동, 둔촌동주상복합)",37.5284688,127.1454678
404,강동새경희약국,"서울특별시 강동구 동남로73길 13, 1층 (명일동)",37.5527561,127.1554486
409,개롱약국,"서울특별시 송파구 오금로 396, 1층 114호 (가락동, 에스케이허브파크)",37.498153,127.1343188
415,신경희약국,"서울특별시 강동구 동남로71길 32, 환타지아 105호 (명일동)",37.5519853,127.1545077
416,햇살약국,"서울특별시 강동구 동남로71길 32, 환타지아 103호 (명일동)",37.5519853,127.1545077
417,명일마트종로약국,"서울특별시 강동구 고덕로 276, 지하1층 (명일동, 이마트명일점)",37.5547101,127.1556015
421,참약사사귐약국,"서울특별시 송파구 동남로 240-6, 102호 (가락동, 테라펠리체 송파)",37.4977337,127.1338269
424,다나약국,"서울특별시 강동구 동남로75길 19, 명일빌딩 1층 1호 (명일동)",37.5541286,127.1551948
433,행복한온누리약국,"서울특별시 강동구 동남로73길 26, 203호 (명일동, 고덕복합빌딩)",37.5533037,127.1547967
436,정약국,"서울특별시 송파구 충민로2길 28, 대진플라자2 1층 105호 (장지동)",37.4771603,127.1274554
438,극동약국,"서울특별시 송파구 동남로18길 9, (가락동, 극동아파트상가 104호)",37.4956043,127.1329754
442,남푸른약국,"서울특별시 강동구 고덕비즈밸리로 26, 강동U1센터 109호 (고덕동)",37.5654433,127.1602745
443,한우리유공약국,"서울특별시 강동구 진황도로61길 25, (둔촌동)",37.5290265,127.1446845
444,맑은샘약국,"서울특별시 송파구 동남로 236, 2층 (가락동)",37.4975356,127.1335269
451,고덕3층약국,"서울특별시 강동구 고덕로 266, 고덕역 대명벨리온 312호 (명일동)",37.5546937,127.1551146
453,고덕호약국,"서울특별시 강동구 고덕로 266, 고덕역 대명벨리온 408호 (명일동)",37.5546937,127.1551146
460,코끼리약국,"서울특별시 강동구 고덕로 266, 고덕역 대명벨리온 1층 110호 (명일동)",37.5546937,127.1551146
463,중의당약국,"서울특별시 송파구 새말로 134, (문정동)",37.4829913,127.1288467
467,메디팜더미소약국,"서울특별시 송파구 충민로2길 24, 리더스프라자 104호 (장지동)",37.4776424,127.1272823
469,으뜸약국,"서울특별시 송파구 충민로2길 24, 리더스프라자 103호 (장지동)",37.4776424,127.1272823
481,고덕하나약국,"서울특별시 강동구 고덕로 262, 고덕역 효성해링턴 타워 더퍼스트 1층 106호 (명일동)",37.5546669,127.1546266
483,두루미약국,"서울특별시 강동구 고덕로 262, 고덕역 효성해링턴 타워 더퍼스트 110호,111호 (명일동)",37.5546669,127.1546266
484,새빛약국,"서울특별시 강동구 고덕로 262, 고덕역 효성해링턴 타워 더퍼스트 1층 121호 (명일동)",37.5546669,127.1546266
487,효성약국,"서울특별시 강동구 고덕로 262, 고덕역 효성해링턴 타워 더퍼스트 1층 113호 (명일동)",37.5546669,127.1546266
496,참약사레몬약국,"서울특별시 강동구 고덕비즈밸리로 38, 1층 105호 (고덕동)",37.5662713,127.1596219
497,송파윤한약국,"서울특별시 송파구 동남로18길 12, 106호 (가락동)",37.4949185,127.131762
501,문정수약국,"서울특별시 송파구 새말로 124, 1층 101호 (문정동)",37.4827651,127.1279464
505,고덕경희온누리약국,"서울특별시 강동구 고덕로 256, 명성프라자 101호 (명일동)",37.5546337,127.1541067
511,맑은온누리약국,"서울특별시 송파구 새말로 125, 어은회관 107호 (문정동)",37.4831216,127.127908
520,천사약국,"서울특별시 송파구 새말로8길 27, 봉의빌딩 1층 (문정동)",37.4802727,127.1269763
527,푸르지오진흥약국,"서울특별시 강동구 명일로 176, 1층 (둔촌동)",37.5344989,127.1453145
530,송파제일약국,"서울특별시 송파구 동남로 217, 동희빌딩 1층 (가락동)",37.4967731,127.1317563
536,박선영약국,"서울특별시 강동구 고덕로 254, 이화빌딩 (명일동)",37.554684,127.1537015
541,지앤미약국,"서울특별시 송파구 동남로 215, (가락동)",37.4966077,127.1315631
544,준약국,"서울특별시 강동구 진황도로 190, 1층 (둔촌동)",37.5292835,127.1429963
549,하루약국,"서울특별시 송파구 동남로 200, 1층 102호 (가락동)",37.4951318,127.1309397
551,큰사랑약국,"서울특별시 송파구 동남로 211, (가락동)",37.4963557,127.1312615
556,봄봄약국,"서울특별시 강동구 명일로 248, 1층 (길동)",37.5408051,127.1472916
559,7형제약국,"서울특별시 강동구 명일로 117, 106호 (둔촌동)",37.5296124,127.1427738
561,가락온누리약국,"서울특별시 송파구 동남로 207, (가락동)",37.4960804,127.1309261
568,메디팜정원약국,"서울특별시 강동구 천호대로 1200, (둔촌동)",37.5345731,127.1446662
571,명일로약국,"서울특별시 강동구 명일로 270, 1층 (길동)",37.5426064,127.1477709
574,동주약국,"서울특별시 강동구 명일로 243, (길동)",37.5404606,127.1467203
576,새건영약국,"서울특별시 송파구 새말로8길 6, 1층 (문정동, 광덕빌딩)",37.4822199,127.1263695
579,가든파이브약국,"서울특별시 송파구 충민로 66, 1층 F-1001호 (문정동, 가든파이브라이프 1층, F-1001호)",37.4776148,127.1249617
580,고운약국,"서울특별시 송파구 송이로32길 37, 201동 1층 04호 (문정동, 문정푸르지오아파트)",37.486776,127.1273724
583,맑은샘약국,"서울특별시 강동구 천중로 237, 1층 (길동)",37.5408214,127.1467522
588,메디팜푸른약국,"서울특별시 송파구 동남로 189, 가락쌍용아파트 101호 (가락동)",37.4946917,127.1298678
591,오층조은약국,"서울특별시 송파구 동남로 189, 503호 (가락동)",37.4946917,127.1298678
597,포레온누리약국,"서울특별시 강동구 양재대로 1300, 3층 3306호 (둔촌동, 올림픽파크포레온)",37.5249699,127.1403298
599,21세기메디칼약국,"서울특별시 강동구 천호대로 1199, (길동)",37.5350948,127.1441653
603,정담한약국,"서울특별시 강동구 천호대로188길 13, 주전빌딩 201호 (둔촌동)",37.5335442,127.1433906
608,온누리삼선약국,"서울특별시 강동구 동남로81길 50, 103호 (고덕동)",37.5598568,127.1542039
611,송파그랜드약국,"서울특별시 송파구 문정로4길 14, 1층 (문정동)",37.4850012,127.126002
615,월드팜약국,"서울특별시 강동구 진황도로 153, 101호 (둔촌동)",37.5323579,127.1416862
616,정약국,"서울특별시 강동구 진황도로49길 49, (길동)",37.5349915,127.142556
618,중앙당약국,"서울특별시 송파구 오금로38길 5-25, (가락동, 현대상가 101호)",37.5000194,127.1298507
621,길동중앙약국,"서울특별시 강동구 천호대로187길 49, 1층 (길동)",37.5364433,127.1427367
630,복조리약국,"서울특별시 강동구 천호대로187길 61, 1층 (길동)",37.5371204,127.1428397
632,쌍용약국,"서울특별시 강동구 천중로 216, 101호 (길동)",37.5406825,127.1442877
634,백제약국,"서울특별시 강동구 양재대로116길 50, (길동)",37.5379937,127.143161
637,가든건강약국,"서울특별시 송파구 충민로 52, 가든파이브웍스 S동 307호 (문정동)",37.4776993,127.1225324
640,참한약국,"서울특별시 송파구 충민로 52, (문정동, 가든5웍스 BF1086)",37.4776993,127.1225324
650,서울밝은약국,"서울특별시 송파구 송파대로 111, 201동 115호 (문정동, 파크하비오)",37.4805094,127.1232611
653,송파24약국,"서울특별시 송파구 송파대로 111, 하비오길 111, 하비오길 송파대로202동 161호 (문정동, 파크하비오)",37.4805094,127.1232611
655,하나약국,"서울특별시 송파구 송파대로 111, 205동 305호 (문정동, 파크하비오)",37.4805094,127.1232611
656,하비온누리약국,"서울특별시 송파구 송파대로 111, 205동 414호 (문정동, 파크하비오)",37.4805094,127.1232611
658,달약국,"서울특별시 강동구 천호대로 1171, 1층 (길동)",37.5341331,127.1414106
663,문정프라자약국,"서울특별시 송파구 동남로 138, 1층 (문정동)",37.4911325,127.1262614
667,미리암약국,"서울특별시 강동구 동남로81길 100, (고덕동)",37.5589851,127.1517265
669,혜민약국,"서울특별시 강동구 천중로51길 56, (길동)",37.5432633,127.1449472
671,성조약국,"서울특별시 송파구 동남로 136, (문정동)",37.4910746,127.1260647
674,온누리옥산약국,"서울특별시 송파구 동남로 141, (가락동)",37.4919038,127.1262653
679,문정약국,"서울특별시 송파구 동남로4길 25, (문정동)",37.4879498,127.1249932
685,송파힘찬약국,"서울특별시 송파구 송파대로 141, 르피에드 120호 (문정동)",37.4828761,127.1233041
687,정언약국,"서울특별시 강동구 상암로51길 46, 103동 108호 (명일동, 아름누리)",37.5485621,127.1464776
688,기쁜샘약국,"서울특별시 강동구 천호대로 1163, (길동)",37.5340923,127.1405168
690,자연뜰약국,"서울특별시 강동구 양재대로116길 30, 1층 (길동)",37.5381925,127.1420833
693,송파새길약국,"서울특별시 송파구 송파대로 145, 문정 오벨리스크 108호 (문정동)",37.4833832,127.1230326
696,길성약국,"서울특별시 강동구 진황도로 127, (길동)",37.5343428,127.1403538
705,고은온누리약국,"서울특별시 강동구 천호대로 1153, 1층 (길동)",37.534089,127.139657
706,다나아약국,"서울특별시 강동구 풍성로61길 32, 1층 (둔촌동)",37.5300229,127.1380529
708,마리온누리약국,"서울특별시 강동구 양재대로 1360, 3층 3038,3039,3040호 (둔촌동)",37.5274745,127.1370449
712,오케이약국,"서울특별시 강동구 양재대로 1360, 3층 3018호 일부호 (둔촌동)",37.5274745,127.1370449
713,온숲약국,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 2층 2072호 (둔촌동)",37.5274745,127.1370449
715,포레온서울약국,"서울특별시 강동구 양재대로 1360, 2층 2071호 (둔촌동)",37.5274745,127.1370449
717,포레온이화약국,"서울특별시 강동구 양재대로 1360, 1층 1005호 (둔촌동)",37.5274745,127.1370449
719,호호호약국,"서울특별시 강동구 양재대로 1360, 2층 2026, 2027호 (둔촌동)",37.5274745,127.1370449
722,명일정원약국,"서울특별시 강동구 구천면로 428, 305호 (명일동, 센트로빌)",37.5500279,127.1461239
728,이화선약국,"서울특별시 송파구 문정로 1, B108호 (문정동, 문정역 마에스트로)",37.4863716,127.1230161
745,밝은미소약국,"서울특별시 강동구 상암로 195, 에이플러스 108호 (명일동)",37.5466253,127.1441985
748,동명약국,"서울특별시 강동구 양재대로 1384, 미림빌딩 1층 6호 (둔촌동)",37.5296701,127.1373716
754,아주약국,"서울특별시 강동구 양재대로128길 9, (명일동)",37.5450248,127.1433882
756,명성그린약국,"서울특별시 강동구 구천면로 424, 115호 (명일동, 명일메카타운)",37.5503475,127.1455974
764,생생약국,"서울특별시 강동구 양재대로 1458, 1층 나호 (길동)",37.5359009,127.1396203
765,새원약국,"서울특별시 강동구 양재대로130길 11, (명일동)",37.5459217,127.1436556
769,길동스타약국,"서울특별시 강동구 양재대로 1498, 호석빌딩 1층 (길동)",37.5393144,127.1409212
780,하나약국,"서울특별시 강동구 양재대로 1466, 1층 102호 (길동)",37.5367599,127.1398828
781,길동보룡약국,"서울특별시 강동구 양재대로 1478, (길동)",37.5376961,127.1402416
784,아름다운약국,"서울특별시 강동구 양재대로 1488, 4층 (길동)",37.5385811,127.1405938
800,주온누리약국,"서울특별시 강동구 양재대로 1550, (길동)",37.5439,127.142581
803,가까운사랑약국,"서울특별시 강동구 양재대로 1576, 삼익빌딩 1층 (명일동)",37.5461713,127.1434571
804,강동온누리약국,"서울특별시 강동구 양재대로 1570, 미래빌딩 1층 (명일동)",37.5456648,127.1432536
815,희망약국,"서울특별시 송파구 송이로 150, 재경빌딩 (가락동)",37.4935236,127.1242515
823,스타온누리약국,"서울특별시 강동구 아리수로50길 50, 4층 405,406,407호 (고덕동, 래미안힐스테이트고덕)",37.5595685,127.1492167
827,사랑더하기약국,"서울특별시 강동구 양재대로 1588, 연우빌딩 1층 1호 (명일동)",37.5472652,127.1437006
831,강동더본약국,"서울특별시 강동구 양재대로 1465, 마루홈타운 107호 (길동)",37.536862,127.1394019
835,뉴욕온누리약국,"서울특별시 강동구 양재대로 1590, 1층 (명일동)",37.5474559,127.1437281
844,둔촌온누리약국,"서울특별시 강동구 양재대로 1325, 102,103호 (성내동)",37.5248028,127.1346966
846,베스트약국,"서울특별시 강동구 양재대로 1325, (성내동)",37.5248028,127.1346966
855,파란약국,"서울특별시 강동구 양재대로 1325, 둔촌메디컬센타 101호 (성내동)",37.5248028,127.1346966
864,둔촌세계로약국,"서울특별시 강동구 양재대로 1319, 102호 (성내동)",37.5241988,127.1344526
868,시민당약국,"서울특별시 강동구 양재대로 1479, (길동)",37.5380886,127.1398273
872,강동솔약국,"서울특별시 강동구 양재대로 1473, 희헌타워 1층 (길동)",37.5375122,127.1395889
874,길동일번약국,"서울특별시 강동구 양재대로 1477, 삼환빌딩 1층 2호 (길동)",37.5377748,127.1396971
877,더건강약국,"서울특별시 송파구 중대로 193, 주식회사홈캐스트 1층 (가락동)",37.4993564,127.1258147
896,강남약국,"서울특별시 강동구 양재대로 1355, (성내동)",37.5274004,127.135632
897,강동태평양약국,"서울특별시 강동구 양재대로 1343, (성내동)",37.5263466,127.1352321
907,정든약국,"서울특별시 강동구 양재대로 1594, (명일동)",37.5476877,127.1437514
911,강동메디온약국,"서울특별시 강동구 양재대로 1461, SC MEDI TOWER 1층 (길동)",37.536395,127.1391046
917,매일약국,"서울특별시 강동구 양재대로 1335, (성내동)",37.5255838,127.1349179
929,솔솔약국,"서울특별시 강동구 양재대로 1365, 심포니타워 111호 (성내동)",37.528046,127.1358384
932,윤약국,"서울특별시 강동구 양재대로 1365, 심포니타워 110호 (성내동)",37.528046,127.1358384
937,다정약국,"서울특별시 강동구 양재대로 1377, 2층 204호 (성내동)",37.5292243,127.1362754
952,3층메디칼약국,"서울특별시 송파구 양재대로 1222, 올림픽프라자 23-1,23호 (방이동)",37.515729,127.1310643
960,온누리건강약국,"서울특별시 송파구 양재대로 1222, 올림픽프라자 208,208-1호 (방이동)",37.515729,127.1310643
964,종우약국,"서울특별시 송파구 양재대로 1222, 올림픽프라자 1층 67호 (방이동)",37.515729,127.1310643
965,참소망약국,"서울특별시 송파구 양재대로 1222, 올림픽프라자 3층 15호 (방이동)",37.515729,127.1310643
968,프라자약국,"서울특별시 송파구 양재대로 1222, (방이동)",37.515729,127.1310643
971,문정온누리약국,"서울특별시 송파구 송파대로 167, 문정역테라타워 지하1층 G132호 (문정동)",37.4848354,127.1210395
980,테라약국,"서울특별시 송파구 송파대로 167, 문정역테라타워 A동 216호 (문정동)",37.4848354,127.1210395
985,메디컬바른약국,"서울특별시 강동구 양재대로121길 7, 거송빌딩 103,104호 (천호동)",37.5422991,127.1410942
986,서울온누리약국,"서울특별시 강동구 천중로43길 34, 신운빌딩 101호 (천호동)",37.5425002,127.1411829
990,화인약국,"서울특별시 강동구 양재대로 1579, 2층 (천호동, 한영빌딩)",37.5465802,127.1429417
994,태화약국,"서울특별시 강동구 양재대로123길 9, (천호동)",37.543316,127.1414226
995,지하철더조은약국,"서울특별시 송파구 중대로 149, 경찰병원역 지하1층 101호 (가락동)",37.4956031,127.1240678
996,지하철정문약국,"서울특별시 송파구 중대로 149, 경찰병원역 B1층 102호 (가락동)",37.4956031,127.1240678
1002,나은약국,"서울특별시 강동구 양재대로 1620, 명일빌딩 101호 (명일동)",37.5500479,127.1441118
1012,우주약국,"서울특별시 강동구 양재대로 1571, (천호동)",37.5457146,127.1422553
1013,새가정약국,"서울특별시 강동구 양재대로 1595, (천호동)",37.5479709,127.1431882
1014,명일약국,"서울특별시 강동구 양재대로 1626, 202호 (명일동)",37.5506521,127.1443104
1023,한사랑약국,"서울특별시 강동구 양재대로89길 16, 214호 (성내동, 파크프라자)",37.5269048,127.1347224
1026,새중일약국,"서울특별시 송파구 오금로 306, 101호 (가락동, 가락스타클래스)",37.5028999,127.1261197
1029,예일약국,"서울특별시 강동구 양재대로 1603, (천호동)",37.5487942,127.1433765
1033,박순영온누리약국,"서울특별시 송파구 마천로7길 6, 117호,118호 (오금동)",37.5084223,127.1279517
1036,늘푸른약국,"서울특별시 강동구 풍성로 214, 동양빌딩 102호 (성내동)",37.5290072,127.1353438
1048,문정우리들약국,"서울특별시 송파구 법원로 114, 엠스테이트 C-218호 (문정동)",37.4857987,127.1206993
1049,문정이화약국,"서울특별시 송파구 법원로 114, 엠스테이트 C동 214호 (문정동)",37.4857987,127.1206993
1061,길약국,"서울특별시 강동구 천호대로177길 10, (길동)",37.5349725,127.1376148
1062,주연온누리약국,"서울특별시 송파구 위례성대로 158, 대림아파트 116,117호 (오금동)",37.5109238,127.1286509
1069,새실로암약국,"서울특별시 강동구 양재대로 1619, (천호동, 가야빌딩)",37.5499778,127.1435401
1074,길동온누리약국,"서울특별시 강동구 천호대로 1131, 거산 유팰리스 1층 105호 (길동)",37.5347915,127.1372467
1082,퍼스트송파약국,"서울특별시 송파구 오금로 300, 김해빌딩 1층 103호 (가락동)",37.5033108,127.125685
1087,명일열린메디컬약국,"서울특별시 강동구 양재대로 1625, 숨결TOWER 1층 104,105,106호 (천호동)",37.5505838,127.1435166
1094,은하약국,"서울특별시 송파구 양재대로 1164, 홍일빌딩 6층 1호 (오금동)",37.5110472,127.128258
1102,한미약국,"서울특별시 강동구 양재대로 1629, (명일동)",37.5510595,127.1436984
1107,에스케이약국,"서울특별시 송파구 법원로 128, 문정에스케이브이원지엘메트로시티 CG121호 (문정동)",37.4868641,127.120416
1110,이층약국,"서울특별시 송파구 법원로 128, 문정에스케이브이원지엘메트로시티 A동 216호 (문정동)",37.4868641,127.120416
1117,피나팜맑은약국,"서울특별시 송파구 송파대로 201, 송파 테라타워2 B동 144호 (문정동)",37.4878287,127.1206324
1131,태양약국,"서울특별시 강동구 양재대로 1637, 1층 105호 (명일동)",37.5517146,127.143832
1132,햇살약국,"서울특별시 송파구 위례성대로20길 31, 1층 (오금동)",37.5086937,127.1272582
